Sr.No.,Accord Code,Company Name,CD_ISIN No,CD_BSE Code,CD_NSE Symbol,CD_Bloomberg Code,CD_Reuters Code,CD_Sector,CD_Industry1,SC_Latest Price Date,CD_Listing Status,SC_Latest Price,SC_Latest Market Cap
3550,131945,Sunitee Chemicals Ltd.,INE714C01022,531945,,SUNC IN,SUNC.BO,Trading,Trading,29-May-2017,Listed,0.20,1.04
3551,123425,Sunraj Diamond Exports Ltd.,INE459D01014,523425,,SUD IN,SUNR.BO,Diamond  &  Jewellery,Diamond  &  Jewellery,15-May-2017,Listed,3.84,2.05
3552,106615,Sunrise Asian Ltd.,INE917D01011,506615,,SUNA IN,SUNA.BO,Trading,Trading,05-Jun-2017,Listed,2.25,10.27
3553,130845,Sunshield Chemicals Ltd.,INE199E01014,530845,,SNCH IN,SUCH.BO,Chemicals,Chemicals ,09-Jun-2017,Listed,321.50,236.40
3554,247961,Sunshine Capital Ltd.,INE974F01017,539574,,SUCL IN,,Finance,Finance - NBFC,25-May-2017,Listed,13.23,17.23
3555,241552,Sunstar Realty Development Ltd.,INE338O01025,535141,,SRDL IN,SURD BO,Realty,Construction - Real Estate,09-Jun-2017,Listed,48.90,1155.16
3556,112179,Sunteck Realty Ltd.,INE805D01026,512179,SUNTECK,SRIN IN,SUNT.BO,Realty,Construction - Real Estate,09-Jun-2017,Listed,467.20,2943.02
3557,130735,Super Bakers (India) Ltd.,INE897A01011,530735,,SPBKI IN,SBAK.BO,FMCG,Consumer Food,08-Jun-2017,Listed,4.91,1.48
3558,130883,Super Crop Safe Ltd.,INE366G01014,530883,,SPCS IN,SUPC.BO,Chemicals,Pesticides & Agrochemicals,09-Jun-2017,Listed,128.30,96.85
3559,131699,Super Domestic Machines Ltd.,INE215Q01012,531699,,SDM IN,SUPD.BO,Trading,Trading,07-Jun-2017,Listed,1.70,0.74
3560,239374,Super Fine Knitters Ltd.,INE459U01018,540269,,SUKL IN,,Textile ,Textile ,08-Jun-2017,Listed,11.44,14.18
3561,112527,Super Sales India Ltd.,INE091C01017,512527,SUPER,SSAI IN,SURS.BO,Textile ,Textile - Spinning,09-Jun-2017,Listed,603.40,185.33
3562,121180,Super Spinning Mills Ltd.,INE662A01027,521180,SUPERSPIN,SSPM IN,SSPM.BO,Textile ,Textile - Spinning,09-Jun-2017,Listed,17.35,95.43
3563,123842,Super Tannery Ltd.,INE460D01038,523842,,SPT IN,SUPT.BO,FMCG,Leather,08-Jun-2017,Listed,4.16,44.92
3564,123283,Superhouse Ltd.,INE712B01010,523283,SUPERHOUSE,SUPL IN,SPRH.BO,FMCG,Household & Personal Products,09-Jun-2017,Listed,140.20,154.57
3565,246045,Superior Finlease Ltd.,INE574R01010,539835,,SUPF IN,,Finance,Finance - Investment,21-Apr-2017,Listed,14.90,4.47
3566,126133,Supertex Industries Ltd.,INE881B01054,526133,,STOT IN,SUPX.BO,Textile ,Textile - Manmade  Fibres,09-Jun-2017,Listed,4.04,4.58
3567,220064,Supra Pacific Management Consultancy Ltd.,INE268T01015,540168,,SUPRAP IN,,Finance,Finance - NBFC,09-Jun-2017,Listed,17.00,9.35
3568,111539,Supra Trends Ltd.,INE533B01028,511539,,SUPT IN,SPRT.BO,Finance,Finance - NBFC,09-May-2017,Listed,24.75,1.24
3569,132509,Suprajit Engineering Ltd.,INE399C01030,532509,SUPRAJIT,SEL IN,SUPE.BO,Automobile & Ancillaries,Auto Ancillary,09-Jun-2017,Listed,278.70,3660.41
3570,214282,Supreme (India) Impex Ltd.,INE971P01012,,SIIL,SUIN IN,,Trading,Trading,12-May-2017,Listed,70.40,34.41
3571,130677,Supreme Holdings & Hospitality (India) Ltd.,INE822E01011,530677,,SPMH IN,SPHD.BO,Realty,Construction - Real Estate,09-Jun-2017,Listed,22.65,80.36
3572,109930,Supreme Industries Ltd.,INE195A01028,509930,SUPREMEIND,SI IN,SUPI.BO,Plastic Products,Plastic Products,09-Jun-2017,Listed,1173.05,14900.89
3573,132904,Supreme Infrastructure India Ltd.,INE550H01011,532904,SUPREMEINF,SPII IN,SIIL.BO,Infrastructure,Engineering - Construction,09-Jun-2017,Listed,80.90,207.90
3574,100405,Supreme Petrochem Ltd.,INE663A01017,500405,SUPPETRO,SPPT IN,SPTL.BO,Chemicals,Chemicals ,09-Jun-2017,Listed,404.75,3905.92
3575,131934,Supreme Tex Mart Ltd.,INE651G01027,531934,SUPREMETEX,SUTM IN,SUPY.BO,Textile ,Textile ,09-Jun-2017,Listed,3.98,27.16
3576,238969,Supremex Shine Steels Ltd.,INE175N01023,534733,,ICST IN,ICVL.BO,Trading,Trading,01-Jun-2017,Listed,23.75,74.91
3577,131638,Suraj Ltd.,INE713C01016,531638,,SURAJ IN,SURL.BO,Iron & Steel,Steel & Iron Products,09-Jun-2017,Listed,44.00,84.76
3578,118075,Suraj Products Ltd.,INE069E01019,518075,,CHMP IN,SURJ.BO,Iron & Steel,Steel/Sponge Iron/Pig Iron,06-Jun-2017,Listed,12.40,14.14
3579,131102,Surana Corporation Ltd.,INE357D01010,531102,SURANACORP,SURC IN,SURA.BO,Non - Ferrous Metals,Metal - Non Ferrous ,08-Jun-2017,Listed,1.21,2.95
3580,113597,Surana Industries Ltd.,INE659D01019,513597,SURANAIND,SURI IN,SRIN.BO,Iron & Steel,Steel & Iron Products,09-Jun-2017,Listed,3.61,16.07
3581,214289,Surana Solar Ltd.,INE272L01022,533298,SURANASOL,SURA IN,SURN.BO,Electricals,Electronics - Components,09-Jun-2017,Listed,20.95,103.09
3582,117530,Surana Telecom & Power Ltd.,INE130B01031,517530,SURANAT&P,SRTL IN,SURT.BO,Electricals,Cable,09-Jun-2017,Listed,4.44,64.45
3583,130185,Surat Textile Mills Ltd.,INE936A01025,530185,,GCTY IN,SUTX.BO,Textile ,Textile - Manmade  Fibres,09-Jun-2017,Listed,6.18,137.21
3584,267624,Surya Marketing Ltd.,INE717P01027,538575,,SUML IN,SRYM.BO,Trading,Trading,09-Jun-2017,Listed,0.69,2.12
3585,100336,Surya Roshni Ltd.,INE335A01012,500336,SURYAROSNI,SYR IN,SURR.BO,Diversified,Diversified,09-Jun-2017,Listed,288.95,1266.50
3586,219314,Suryaamba Spinning Mills Ltd.,INE360J01011,533101,,SSML IN,SURM.BO,Textile ,Textile - Spinning,09-Jun-2017,Listed,51.40,15.07
3587,132874,Suryachakra Power Corporation Ltd.,INE274I01016,532874,,SUPC IN,SURY.BO,Power,Power Generation/Distribution,09-Jun-2017,Listed,1.84,27.53
3588,121022,Suryajyoti Spinning Mills Ltd.,INE411C01017,521022,SURYAJYOTI,SJSM IN,SYJY.BO,Textile ,Textile - Spinning,22-May-2017,Listed,4.30,8.45
3589,111185,Suryakrupa Finance Ltd.,INE381N01019,511185,,SYKF IN,SUFN.BO,Finance,Finance - NBFC,12-Jan-2017,Listed,5.61,0.56
3590,121200,Suryalakshmi Cotton Mills Ltd.,INE713B01026,521200,SURYALAXMI,SLCM IN,SLCM.BO,Textile ,Textile ,09-Jun-2017,Listed,106.75,177.98
3591,114138,Suryalata Spinning Mills Ltd.,INE132C01027,514138,,SLSM IN,SYLT.BO,Textile ,Textile - Spinning,09-Jun-2017,Listed,143.00,61.02
3592,114140,Suryavanshi Spinning Mills Ltd.,INE431C01023,514140,SURYVANSPG,SUSM IN,SYSM.BO,Textile ,Textile - Spinning,09-Jun-2017,Listed,9.95,4.88
3593,119604,Suryo Foods & Industries  Ltd.,INE565E01016,519604,,SFID IN,SFDI.BO,FMCG,Consumer Food,15-May-2017,Listed,9.43,3.73
3594,132782,Sutlej Textiles & Industries  Ltd.,INE645H01019,532782,SUTLEJTEX,SUTJ IN,SUTI.BO,Textile ,Textile - Spinning,09-Jun-2017,Listed,887.15,1453.41
3595,130239,Suven Life Sciences Ltd.,INE495B01038,530239,SUVEN,SVLS IN,SUVP.BO,Healthcare,Pharmaceuticals & Drugs,09-Jun-2017,Listed,184.75,2351.54
3596,244725,Suvifin Credit Solutions Ltd.,INE729C01020,538647,,PURI IN,PURS.BO,Finance,Finance - NBFC,09-Jun-2017,Listed,19.50,12.25
3597,250658,Suyog Telematics Ltd.,INE442P01014,537259,,SUYT IN,SUYO.BO,Miscellaneous,Miscellaneous,09-Jun-2017,Listed,398.40,404.55
3598,132667,Suzlon Energy Ltd.,INE040H01021,532667,SUZLON,SUEL IN,SUZL.BO,Capital Goods,Electric Equipment,09-Jun-2017,Listed,19.20,9953.50
3599,223379,SV Global Mill Ltd.,INE159L01013,535621,,SVGM IN,SVGL.BO,Miscellaneous,Miscellaneous,09-Jun-2017,Listed,155.95,348.07
3600,123722,Svam Softwares Ltd.,INE119B01018,523722,,SVAM IN,SVAS.BO,IT,IT - Software ,09-Jun-2017,Listed,0.42,0.71
3601,103624,Svaraj Trading & Agencies Ltd.,INE406N01014,503624,,SVRT IN,SVAR.BO,Finance,Finance - Investment,03-Mar-2017,Listed,208.00,306.80
3602,112449,SVC Resources Ltd.,INE254H01044,512449,,SVCR IN,SVCR.BO,Mining,Mining & Minerals,09-Jun-2017,Listed,8.90,6.19
3603,124488,SVC Superchem Ltd.,INE038B01010,524488,ATVPETRO,ATVP IN,SVCS.BO,Crude Oil,Petrochemicals,09-Jun-2017,Listed,0.61,9.95
3604,122175,SVOGL Oil Gas and Energy Ltd.,INE756B01017,522175,SVOGL,SVOG IN,SHVD.BO,Crude Oil,Oil Exploration,05-Jun-2017,Listed,2.26,97.98
3605,105590,SVP Global Ventures Ltd.,INE308E01011,505590,,SGVL IN,SCEM.BO,Trading,Trading,09-Jun-2017,Listed,369.95,467.99
3606,273384,SVP housing Ltd.,INE369Q01017,539041,,MAML IN,MHAB.BO,Trading,Trading,31-May-2017,Listed,41.00,42.76
3607,103659,SW Investments Ltd.,INE948K01011,503659,,SWIT IN,SUTE.BO,Finance,Finance - Investment,01-Jun-2017,Listed,93.90,8.45
3608,106863,Swadeshi Industries & Leasing Ltd.,INE716M01026,506863,,SWDI IN,SWAD.BO,Trading,Trading,09-Jun-2017,Listed,7.50,81.13
3609,103816,Swadeshi Polytex Ltd.,INE243N01011,503816,,SPTX IN,SWPO.BO,Miscellaneous,Miscellaneous,05-Jun-2017,Listed,11.88,4.63
3610,131909,Swagruha Infrastructure Ltd.,INE587J01027,531909,,SWAI IN,SWAG.BO,Realty,Construction - Real Estate,09-Jun-2017,Listed,4.60,31.53
3611,103310,Swan Energy Ltd.,INE665A01038,503310,SWANENERGY,SWAN IN,SWAN.BO,Textile ,Textile ,09-Jun-2017,Listed,140.25,3425.70
3612,209365,Swaraj Automotives Ltd.,INE724G01014,539353,,SWAL IN,,Automobile & Ancillaries,Auto Ancillary,09-Jun-2017,Listed,52.90,12.68
3613,100407,Swaraj Engines Ltd.,INE277A01016,500407,SWARAJENG,SWE IN,SWAR.BO,Automobile & Ancillaries,Diesel Engines,09-Jun-2017,Listed,1987.75,2468.75
3614,131003,Swarna Securities Ltd.,INE595G01018,531003,,SWSC IN,SWSC.BO,Finance,Finance - NBFC,01-Feb-2017,Listed,15.00,4.50
3615,205951,Swarnajyothi Agrotech & Power Ltd.,INE846A01026,590090,,SWAPL IN,SWRN.BO,Chemicals,Chemicals ,07-Mar-2017,Listed,2.85,7.25
3616,126365,Swarnasarita Gems Ltd.,INE967A01012,526365,,SSG IN,SSGM.BO,Diamond  &  Jewellery,Diamond  &  Jewellery,09-Jun-2017,Listed,17.75,37.06
3617,112257,Swasti Vinayaka Art & Heritage Corporation Ltd.,INE895A01023,512257,,SVAH IN,SVAH.BO,Miscellaneous,Miscellaneous,09-Jun-2017,Listed,3.84,15.36
3618,110245,Swasti Vinayaka Synthetics Ltd.,INE804A01025,510245,,VYS IN,SWVN.BO,Textile ,Textile ,09-Jun-2017,Listed,4.07,28.49
3619,130585,Swastika Investmart Ltd.,INE691C01014,530585,,SWFL IN,SWAF.BO,Finance,Finance - Stock Broking,09-Jun-2017,Listed,99.00,29.30
3620,132051,Swelect Energy Systems Ltd.,INE409B01013,532051,SWELECTES,SESL IN,SWEL.BO,Electricals,Electronics - Components,09-Jun-2017,Listed,475.55,480.58
3621,122215,Swiss Glascoat Equipments Ltd.,INE461D01010,522215,,SWGE IN,SWGE.BO,Capital Goods,Engineering - Industrial Equipments,09-Jun-2017,Listed,168.00,109.20
3622,117201,Switching Technologies Gunther Ltd.,INE311D01017,517201,,STG IN,SWTE.BO,Electricals,Electronics - Components,05-Jun-2017,Listed,69.55,17.04
3623,131637,Sword & Shield Pharma Ltd.,INE722B01019,531637,,SSPH IN,,Healthcare,Pharmaceuticals & Drugs,09-Jun-2017,Listed,9.97,5.14
3624,112359,Sword-Edge Commercials Ltd.,INE093G01014,512359,,RTC IN,ROTM.BO,Trading,Trading,08-Jun-2017,Listed,1.40,1.52
3625,131499,Sybly Industries Ltd.,INE080D01034,531499,,SYBSM IN,SYBL.BO,Trading,Trading,09-Jun-2017,Listed,5.27,21.46
3626,279869,Sylph Education Solutions Ltd.,INE622Q01019,539682,,SYES IN,SYLH.BO,Other,Educational Institutions,02-Jun-2017,Listed,10.28,15.42
3627,111447,Sylph Technologies Ltd.,INE706F01013,511447,,SYL IN,SYLP.BO,IT,IT - Software ,02-Jun-2017,Listed,5.30,7.90
3628,247516,Symbiox Investment & Trading Co Ltd.,INE653R01012,539278,,SITC IN,SYMB.BO,Finance,Finance - Investment,09-Jun-2017,Listed,10.26,32.10
3629,117385,Symphony Ltd.,INE225D01027,517385,SYMPHONY,SYML IN,SYMP.BO,Consumer Durables,Consumer Durables - Domestic Appliances,09-Jun-2017,Listed,1266.85,8862.50
3630,124470,Syncom Formulations (India) Ltd.,INE312C01025,524470,,SYNF IN,SYFI.BO,Healthcare,Pharmaceuticals & Drugs,09-Jun-2017,Listed,1.61,125.69
3631,218980,Syncom Healthcare Ltd.,INE602K01014,533157,SYNCOM,SHCL IN,SYNH.BO,Healthcare,Pharmaceuticals & Drugs,09-Jun-2017,Listed,5.37,21.48
3632,132276,Syndicate Bank,INE667A01018,532276,SYNDIBANK,SNDB IN,SBNK.BO,Bank,Bank - Public,09-Jun-2017,Listed,79.10,7154.91
3633,247518,Synergy Bizcon Ltd.,INE945O01019,539143,,SYBL IN,SNER.BO,Trading,Trading,09-Jun-2017,Listed,56.05,69.08
3634,131115,Synergy Cosmetics (Exim) Ltd.,INE198D01018,531115,,SCEL IN,SYNE.BO,FMCG,Household & Personal Products,02-May-2017,Listed,0.48,0.54
3635,209373,Syngene International Ltd.,INE398R01022,539268,SYNGENE,SYNG IN,SYNN.BO,Miscellaneous,Miscellaneous,09-Jun-2017,Listed,473.30,9466.00
3636,113307,Synthiko Foils Ltd.,INE363L01029,513307,,SYF IN,SYNI.BO,Non - Ferrous Metals,Aluminium & Aluminium Products,09-Jun-2017,Listed,26.00,4.52
3637,131173,Syschem (India) Ltd.,INE121D01036,531173,,SYSC IN,SYCH.BO,Healthcare,Pharmaceuticals & Drugs,09-Jun-2017,Listed,10.85,17.26
3638,280525,Sysco Industries Ltd.,INE410U01011,539842,,SYSCO IN,,Textile ,Textile ,09-Jun-2017,Listed,51.00,40.56
3639,126506,Systematix Corporate Services Ltd.,INE356B01016,526506,,STXC IN,SYCS.BO,Finance,Finance - Investment,05-Jun-2017,Listed,14.58,19.13
3640,132444,T Spiritual World Ltd.,INE541C01037,532444,,SSHL IN,TSPI.BO,IT,IT - Software ,09-Jun-2017,Listed,0.68,1.36
3641,122294,T&I Global Ltd.,INE811B01010,522294,,TIG IN,TIG.BO,Capital Goods,Engineering - Industrial Equipments,09-Jun-2017,Listed,46.25,23.44
3642,281896,TAAL Enterprises Ltd.,INE524T01011,539956,,TAALENT IN,,Aviation,Airlines,09-Jun-2017,Listed,143.20,44.63
3643,221644,Taaza International Ltd.,INE392H01018,537392,,TAZI IN,NAOL.BO,Trading,Trading,22-May-2017,Listed,13.82,10.03
3644,119483,Tai Industries Ltd.,INE358D01018,519483,,TAI IN,TAII.BO,Trading,Trading,09-Jun-2017,Listed,27.20,16.32
3645,107785,Tainwala Chemicals & Plastics (India) Ltd.,INE123C01018,507785,TAINWALCHM,TCP IN,TAIN.BO,Plastic Products,Plastic Products,09-Jun-2017,Listed,73.40,68.73
3646,132390,Taj GVK Hotels & Resorts Ltd.,INE586B01026,532390,TAJGVK,TAJG IN,TAJG.BO,Hospitality,Hotel  Resort & Restaurants,09-Jun-2017,Listed,171.45,1075.02
3647,132890,Take Solutions Ltd.,INE142I01023,532890,TAKE,TAKE IN,TAKE.BO,IT,IT - Software ,09-Jun-2017,Listed,147.15,1961.12
3648,105160,Talbros Automotive Components Ltd.,INE187D01011,505160,TALBROAUTO,TALB IN,TALB.BO,Automobile & Ancillaries,Auto Ancillary,09-Jun-2017,Listed,204.95,253.02
3649,209393,Talbros Engineering Ltd.,INE717E01013,538987,,TAEL IN,TALO.BO,Automobile & Ancillaries,Auto Ancillary,09-Jun-2017,Listed,406.80,103.26
3650,219897,Talwalkars Better Value Fitness Ltd.,INE502K01016,533200,TALWALKARS,TALW IN,TALW.BO,Miscellaneous,Miscellaneous,09-Jun-2017,Listed,278.60,827.58
3651,219410,Tamboli Capital Ltd.,INE864J01012,533170,,TAMB IN,TAMB.BO,Finance,Finance - Investment,09-Jun-2017,Listed,91.60,90.87
3652,131426,Tamil Nadu Newsprint & Papers Ltd.,INE107A01015,531426,TNPL,TNNP IN,TNNP.BO,Paper,Paper & Paper Products,09-Jun-2017,Listed,327.30,2265.26
3653,121038,Tamilnadu Jai Bharath Mills Ltd.,INE868H01017,521038,,TNJB IN,TJAY.BO,Textile ,Textile - Spinning,09-Jun-2017,Listed,4.52,17.98
3654,100777,Tamilnadu Petroproducts Ltd.,INE148A01019,500777,TNPETRO,TNPP IN,TPL.BO,Crude Oil,Petrochemicals,09-Jun-2017,Listed,39.85,358.54
3655,113540,Tamilnadu Steel Tubes Ltd.,INE176E01012,513540,,TNST IN,TSTL.BO,Iron & Steel,Steel & Iron Products,11-May-2017,Listed,47.75,24.47
3656,123419,Tamilnadu Telecommunications Ltd.,INE141D01018,523419,TNTELE,TNT IN,TAMT.BO,Electricals,Cable,09-Jun-2017,Listed,2.16,9.87
3657,122229,Taneja Aerospace & Aviation Ltd.,INE692C01020,522229,TANEJAERO,TAA IN,TANE.BO,Aviation,Airlines,09-Jun-2017,Listed,52.40,130.64
3658,106854,Tanfac Industries Ltd.,INE639B01015,506854,TANFACIND,TANF IN,TAMF.BO,Chemicals,Chemicals ,09-Jun-2017,Listed,50.00,49.88
3659,132790,Tanla Solutions Ltd.,INE483C01032,532790,TANLA,TANS IN,TNSL.BO,IT,IT - Software ,09-Jun-2017,Listed,36.15,395.68
3660,132738,Tantia Constructions Ltd.,INE388G01018,532738,TANTIACONS,TANC IN,TANC.BO,Infrastructure,Engineering - Construction,09-Jun-2017,Listed,19.40,55.76
3661,283236,Tanvi Foods (India) Ltd.,INE978V01015,540332,,TANVI IN,,FMCG,Consumer Food,08-Jun-2017,Listed,60.05,24.72
3662,222361,Tara Jewels Ltd.,INE799L01016,534756,TARAJEWELS,TARAJ IN,TARJ.BO,Diamond  &  Jewellery,Diamond  &  Jewellery,09-Jun-2017,Listed,27.75,68.33
3663,119285,Tarai Foods Ltd.,INE906C01016,519285,,TRFD IN,TARF.BO,Agri,Agriculture,09-Jun-2017,Listed,4.62,8.19
3664,219867,Tarapur Transformers Ltd.,INE747K01017,533203,TARAPUR,TTRAN IN,TARA.BO,Capital Goods,Electric Equipment,09-Jun-2017,Listed,8.26,16.11
3665,256733,Tarini International Ltd.,INE849M01017,538496,,TARI IN,TRNT.BO,Capital Goods,Engineering,09-Jun-2017,Listed,27.00,35.09
3666,132869,Tarmat Ltd.,INE924H01018,532869,TARMAT,TARL IN,ROTA.BO,Infrastructure,Engineering - Construction,09-Jun-2017,Listed,39.55,43.35
3667,112271,Tashi India Ltd.,INE552H01017,512271,,TSTF IN,TASH.BO,Finance,Finance - NBFC,15-Mar-2017,Listed,110.75,8.22
3668,119091,Tasty Bite Eatables Ltd.,INE488B01017,519091,TASTYBITE,TSTY IN,TABE.BO,FMCG,Consumer Food,09-Jun-2017,Listed,5028.85,1290.40
3669,100770,Tata Chemicals Ltd.,INE092A01019,500770,TATACHEM,TTCH IN,TTCH.BO,Chemicals,Fertilizers,09-Jun-2017,Listed,619.90,15792.34
3670,132301,Tata Coffee Ltd.,INE493A01027,532301,TATACOFFEE,TCO IN,TACO.BO,Agri,Tea/Coffee,09-Jun-2017,Listed,127.15,2374.79
3671,100483,Tata Communications Ltd.,INE151A01013,500483,TATACOMM,TCOM IN,TATA.BO,Telecom,Telecommunication - Service  Provider,09-Jun-2017,Listed,766.50,21845.25
3672,132540,Tata Consultancy Services Ltd.,INE467B01029,532540,TCS,TCS IN,TCS.BO,IT,IT - Software ,09-Jun-2017,Listed,2510.25,494626.67
3673,100408,Tata Elxsi Ltd.,INE670A01012,500408,TATAELXSI,TELX IN,TTEX.BO,IT,IT - Software ,09-Jun-2017,Listed,1541.75,4800.74
3674,100800,Tata Global Beverages Ltd.,INE192A01025,500800,TATAGLOBAL,TGBL IN,TAGL.BO,Agri,Tea/Coffee,09-Jun-2017,Listed,154.25,9735.18
3675,101301,Tata Investment Corporation Ltd.,INE672A01018,501301,TATAINVEST,TICL IN,TINV.BO,Finance,Finance - NBFC,09-Jun-2017,Listed,675.80,3723.34
3676,113434,Tata Metaliks Ltd.,INE056C01010,513434,TATAMETALI,TML IN,TMET.BO,Iron & Steel,Steel/Sponge Iron/Pig Iron,09-Jun-2017,Listed,743.55,1880.29
3677,217889,Tata Motors - DVR Ordinary,IN9155A01020,570001,TATAMTRDVR,TTMT/A IN,TAMdv.BO,Automobile & Ancillaries,Automobiles-Trucks/Lcv,09-Jun-2017,Listed,291.10,14802.50
3678,100570,Tata Motors Ltd.,INE155A01022,500570,TATAMOTORS,TTMT IN,TAMO.BO,Automobile & Ancillaries,Automobiles-Trucks/Lcv,09-Jun-2017,Listed,467.20,134896.92
3679,100400,Tata Power Company Ltd.,INE245A01021,500400,TATAPOWER,TPWR IN,TTPW.BO,Power,Power Generation/Distribution,09-Jun-2017,Listed,77.70,21016.09
3680,113010,Tata Sponge Iron Ltd.,INE674A01014,513010,TATASPONGE,TTSP IN,TTSP.BO,Iron & Steel,Steel/Sponge Iron/Pig Iron,09-Jun-2017,Listed,829.10,1276.81
3681,100470,Tata Steel Ltd.,INE081A01012,500470,TATASTEEL,TATA IN,TISC.BO,Iron & Steel,Steel & Iron Products,09-Jun-2017,Listed,506.30,49172.64
3682,132371,Tata Teleservices (Maharashtra) Ltd.,INE517B01013,532371,TTML,TTLS IN,TTML.BO,Telecom,Telecommunication - Service  Provider,09-Jun-2017,Listed,6.51,1272.66
3683,131190,Tavernier Resources Ltd.,INE355H01015,531190,,TAV IN,TARL.BO,Trading,Trading,05-Jun-2017,Listed,12.84,7.68
3684,104961,Tayo Rolls Ltd.,INE895C01011,504961,TATAYODOGA,TR IN,TTYO.BO,Capital Goods,Engineering - Industrial Equipments,09-Jun-2017,Listed,56.00,57.46
3685,132284,TCFC Finance Ltd.,INE389D01013,532284,,TCFC IN,TCFC.BO,Finance,Finance - NBFC,09-Jun-2017,Listed,38.85,40.72
3686,223859,TCI Developers Ltd.,INE662L01016,533393,TCIDEVELOP,TCID IN,TCID.BO,Realty,Construction - Real Estate,09-Jun-2017,Listed,364.15,135.81
3687,225998,TCI Express Ltd.,INE586V01016,540212,TCIEXP,TCIEXP IN,,Realty,Construction - Real Estate,09-Jun-2017,Listed,457.70,1752.47
3688,101242,TCI Finance Ltd.,INE911B01018,501242,TCIFINANCE,TCIF IN,TCIF.BO,Finance,Finance - NBFC,09-Jun-2017,Listed,24.70,31.80
3689,132262,TCI Industries Ltd.,INE920B01019,532262,,TCIN IN,TCI.BO,Trading,Trading,08-Jun-2017,Listed,1892.00,169.67
3690,124156,TCM Ltd.,INE034F01010,524156,,TCM IN,TRVN.BO,Chemicals,Chemicals ,26-Apr-2017,Listed,42.00,14.28
3691,123301,TCPL Packaging Ltd.,INE822C01015,523301,,TCPL IN,TCPL.BO,Paper,Paper & Paper Products,09-Jun-2017,Listed,492.45,428.43
3692,223658,TD Power Systems Ltd.,INE419M01019,533553,TDPOWERSYS,TDPS IN,TDPS.BO,Capital Goods,Electric Equipment,09-Jun-2017,Listed,216.10,718.26
3693,221194,TeamLease Services Ltd.,INE985S01024,539658,TEAMLEASE,TEAM IN,,Miscellaneous,Miscellaneous,09-Jun-2017,Listed,1294.20,2212.66
3694,132755,Tech Mahindra Ltd.,INE669C01036,532755,TECHM,TECHM IN,TEML.BO,IT,IT - Software ,09-Jun-2017,Listed,386.75,37698.38
3695,126576,TechIndia Nirman Ltd.,INE778A01021,526576,TECHIN,NTS IN,NATH.BO,Miscellaneous,Miscellaneous,09-Jun-2017,Listed,4.72,6.76
3696,220869,Techno Electric & Engineering Company Ltd.,INE286K01024,533281,TECHNO,TEEC IN,TEEC.BO,Infrastructure,Engineering - Construction,09-Jun-2017,Listed,429.80,4907.56
3697,132804,Technocraft Industries (India) Ltd.,INE545H01011,532804,TIIL,TIIL IN,TEIN.BO,Iron & Steel,Steel & Iron Products,09-Jun-2017,Listed,428.05,1125.77
3698,220028,Technofab Engineering Ltd.,INE509K01011,533216,TECHNOFAB,TECE IN,TECN.BO,Infrastructure,Engineering - Construction,09-Jun-2017,Listed,215.65,226.22
3699,101421,TechNVision Ventures Ltd.,INE314H01012,501421,,TVVL IN ,TEHN.BO,IT,IT - Software ,09-Jun-2017,Listed,158.50,99.46
3700,123455,Techtran Polylenses Ltd.,INE020C01016,523455,,TP IN,TCTP.BO,Healthcare,Medical Equipment/Supplies/Accessories,22-May-2017,Listed,3.27,4.91
3701,124204,Teesta Agro Industries  Ltd.,INE757D01011,524204,,SBF IN,TEES.BO,Chemicals,Fertilizers,09-Jun-2017,Listed,25.00,14.03
3702,275502,Tejnaksh Healthcare Ltd.,INE030T01019,539428,,THL IN,TEJN.BO,Healthcare,Hospital & Healthcare Services,07-Jun-2017,Listed,340.00,75.07
3703,130595,TeleCanor Global Ltd.,INE381G01013,530595,,TGL IN,TCGL.BO,IT,BPO/ITeS,09-Jun-2017,Listed,7.13,8.12
3704,250369,Tentiwala Metal Products Ltd.,INE486P01011,537119,,TMPL IN,TENT.BO,Non - Ferrous Metals,Aluminium & Aluminium Products,06-Mar-2017,Listed,6.55,3.55
3705,190020,Tera Software Ltd.,INE482B01010,533982,TERASOFT,TERA IN,TERA.BO,IT,IT - Software ,09-Jun-2017,Listed,69.85,87.40
3706,130533,Terai Tea Company Ltd.,INE390D01011,530533,,TERTC IN,TERI.BO,Trading,Trading,09-Jun-2017,Listed,58.90,40.52
3707,105400,Texmaco Infrastructure & Holdings Ltd.,INE435C01024,505400,TEXINFRA,TXM IN,TEXM.BO,Diversified,Diversified,09-Jun-2017,Listed,42.75,544.75
3708,222822,Texmaco Rail & Engineering Ltd.,INE621L01012,533326,TEXRAIL,TXMRE IN,TEXA.BO,Automobile & Ancillaries,Railways Wagons,09-Jun-2017,Listed,88.90,1952.04
3709,220084,Texmo Pipes & Products Ltd.,INE141K01013,533164,TEXMOPIPES,TEXMO IN,TEXO.BO,Plastic Products,Plastic Products,09-Jun-2017,Listed,22.60,53.83
3710,132845,TGB Banquets And Hotels Ltd.,INE797H01018,532845,TGBHOTELS,TGBB IN,TGBB.BO,Hospitality,Hotel  Resort & Restaurants,09-Jun-2017,Listed,58.50,171.33
3711,109945,Thacker & Company Ltd.,INE077P01034,509945,,THK IN,THCK.BO,Trading,Trading,26-May-2017,Listed,415.00,32.69
